Reference (Strand)	Position	Read-count	pValue
JN555585+	127121	0.0	4.832771653097641E-10
JN555585+	94352	74.0	9.24689787398401E-8
JN555585+	127120	1.0	2.4106461927554066E-11
JN555585+	94355	93.0	2.9698369158114362E-9
JN555585+	127123	1.0	2.0256782998980348E-10
JN555585+	94354	53.0	1.193005019393818E-8
JN555585+	127122	0.0	2.0256782998980348E-10
JN555585+	94357	7.0	2.811007483326217E-10
JN555585+	127125	0.0	3.502518091711236E-8
JN555585+	94356	87.0	2.9698369158114362E-9
JN555585+	127124	1.0	4.97462653042838E-9
JN555585+	94359	10.0	1.767107121413202E-12
JN555585+	127127	0.0	8.780799133836957E-8
JN555585+	94358	23.0	5.284420985938085E-11
JN555585+	127126	1.0	3.502518091711236E-8
JN555585+	94361	66.0	1.767107121413202E-12
JN555585+	127129	0.0	8.780799133836957E-8
JN555585+	94360	52.0	1.767107121413202E-12
JN555585+	127128	0.0	8.780799133836957E-8
JN555585+	94363	68.0	2.1718318249391238E-11
JN555585+	127131	0.0	8.780799133836957E-8
JN555585+	94362	153.0	1.767107121413202E-12
JN555585+	127130	0.0	8.780799133836957E-8
JN555585+	94365	150.0	5.284420985938085E-11
JN555585+	127133	0.0	8.780799133836957E-8
JN555585+	94364	47.0	5.284420985938085E-11
JN555585+	127132	0.0	8.780799133836957E-8
JN555585+	94367	188.0	6.575238117798269E-10
JN555585+	127135	0.0	4.0193699282803E-8
JN555585+	94366	85.0	2.811007483326217E-10
JN555585+	127134	0.0	4.0193699282803E-8
JN555585+	94369	124.0	2.9698369158114362E-9
JN555585+	127137	2.0	4.0193699282803E-8
JN555585+	94368	80.0	2.9698369158114362E-9
JN555585+	127136	0.0	1.818462383372824E-8
JN555585+	94371	253.0	1.4556319603041119E-8
JN555585+	94370	102.0	2.9698369158114362E-9
JN555585+	127138	1.0	4.020623189052221E-7
JN555585+	94373	218.0	3.5333320323341187E-7
JN555585+	94372	234.0	1.9476867461967072E-7
JN555585+	37126	0.0	1.7272054671508284E-7
JN555585+	37127	0.0	8.215971277614079E-8
JN555585+	37128	2.0	2.8888633988480647E-8
JN555585+	37129	1.0	7.555397198923889E-9
JN555585+	37130	4.0	2.5313347960334253E-7
JN555585+	37132	3.0	4.0448305117340626E-7
JN555585+	37133	2.0	1.9476867461967072E-7
JN555585+	37134	3.0	1.9476867461967072E-7
JN555585+	37135	0.0	9.24689787398401E-8
JN555585+	37136	2.0	4.328077405744534E-8
JN555585+	37137	4.0	4.328077405744534E-8
JN555585+	37138	1.0	1.4351835873454692E-7
JN555585+	106771	4.0	1.3031075314163676E-7
JN555585+	37139	0.0	1.4351835873454692E-7
JN555585+	106770	2.0	2.9526107357396116E-7
JN555585+	37140	0.0	1.4351835873454692E-7
JN555585+	106773	4.0	2.9526107357396116E-7
JN555585+	37141	2.0	4.328077405744534E-8
JN555585+	106772	3.0	2.9526107357396116E-7
JN555585+	37142	0.0	4.328077405744534E-8
JN555585+	106775	4.0	1.3031075314163676E-7
JN555585+	37143	1.0	1.1175660525517155E-8
JN555585+	106774	4.0	2.9526107357396116E-7
JN555585+	37144	1.0	9.08183973314766E-9
JN555585+	106777	3.0	5.7102464859818916E-8
JN555585+	37145	1.0	4.070437420234875E-9
JN555585+	106776	2.0	5.7102464859818916E-8
JN555585+	37146	6.0	1.3110335228610917E-9
JN555585+	106779	4.0	5.7102464859818916E-8
JN555585+	37147	2.0	9.08183973314766E-9
JN555585+	106778	2.0	5.7102464859818916E-8
JN555585+	37148	3.0	9.08183973314766E-9
JN555585+	106781	4.0	5.7102464859818916E-8
JN555585+	37149	1.0	9.08183973314766E-9
JN555585+	106780	4.0	5.7102464859818916E-8
JN555585+	37150	0.0	9.08183973314766E-9
JN555585+	106783	2.0	5.7102464859818916E-8
JN555585+	37151	1.0	9.08183973314766E-9
JN555585+	106782	3.0	5.7102464859818916E-8
JN555585+	37152	0.0	4.070437420234875E-9
JN555585+	106785	6.0	5.7102464859818916E-8
JN555585+	37153	2.0	4.070437420234875E-9
JN555585+	106784	5.0	5.7102464859818916E-8
JN555585+	37154	0.0	9.941768890047245E-10
JN555585+	106787	1.0	5.7102464859818916E-8
JN555585+	37155	3.0	9.941768890047245E-10
JN555585+	106786	5.0	5.7102464859818916E-8
JN555585+	37156	0.0	9.941768890047245E-10
JN555585+	106789	6.0	5.7102464859818916E-8
JN555585+	37157	0.0	9.941768890047245E-10
JN555585+	106788	5.0	5.7102464859818916E-8
JN555585+	37158	7.0	4.070437420234875E-9
JN555585+	106791	4.0	5.7102464859818916E-8
JN555585+	37159	3.0	1.4525259486830164E-8
JN555585+	106790	0.0	5.7102464859818916E-8
JN555585+	37160	7.0	3.1633150141257684E-8
JN555585+	106793	1.0	2.484118527800596E-8
JN555585+	37161	1.0	1.0161997554572886E-7
JN555585+	106792	3.0	5.7102464859818916E-8
JN555585+	37162	0.0	3.1633150141257684E-8
JN555585+	106795	4.0	2.484118527800596E-8
JN555585+	37163	2.0	3.1633150141257684E-8
JN555585+	106794	4.0	2.484118527800596E-8
JN555585+	37164	4.0	3.8479083658000095E-8
JN555585+	106797	0.0	2.484118527800596E-8
JN555585+	37165	3.0	2.1284903734928412E-7
JN555585+	106796	0.0	2.484118527800596E-8
JN555585+	37166	2.0	2.1284903734928412E-7
JN555585+	106799	1.0	1.3031075314163676E-7
JN555585+	37167	0.0	1.0161997554572886E-7
JN555585+	106798	3.3916666507720947	5.363437730476785E-9
JN555585+	37168	1.0	1.0161997554572886E-7
JN555585+	106801	2.0	5.7102464859818916E-8
JN555585+	37169	4.0	1.0161997554572886E-7
JN555585+	106800	14.0	5.7102464859818916E-8
JN555585+	37170	4.0	1.0161997554572886E-7
JN555585+	106803	3.0	5.7102464859818916E-8
JN555585+	106802	15.0	5.7102464859818916E-8
JN555585+	106805	0.0	5.7102464859818916E-8
JN555585+	106804	2.0	5.7102464859818916E-8
JN555585+	106807	0.0	1.3031075314163676E-7
JN555585+	106806	2.0	2.484118527800596E-8
JN555585+	106809	0.0	2.484118527800596E-8
JN555585+	106808	0.0	5.7102464859818916E-8
JN555585+	106811	2.0	5.7102464859818916E-8
JN555585+	106810	0.0	5.7102464859818916E-8
JN555585+	106813	1.0	2.484118527800596E-8
JN555585+	106812	5.0	5.7102464859818916E-8
JN555585+	106815	5.0	1.3031075314163676E-7
JN555585+	106814	4.0	2.9526107357396116E-7
JN555585+	106817	2.0	1.3031075314163676E-7
JN555585+	106816	9.0	1.3031075314163676E-7
JN555585+	106819	2.0	1.3031075314163676E-7
JN555585+	106818	0.0	1.3031075314163676E-7
JN555585+	106821	3.0	1.3031075314163676E-7
JN555585+	106820	2.0	1.3031075314163676E-7
JN555585+	106823	4.0	1.3031075314163676E-7
JN555585+	106822	3.0	1.3031075314163676E-7
JN555585+	106825	8.0	1.3031075314163676E-7
JN555585+	106824	2.0	1.3031075314163676E-7
JN555585+	106827	8.0	1.3031075314163676E-7
JN555585+	106826	3.0	1.3031075314163676E-7
JN555585+	106828	21.0	2.9526107357396116E-7
JN555585+	106831	234.0	1.1353644469290456E-8
JN555585+	106830	87.0	1.6396795347460176E-7
JN555585+	106833	562.0	1.5690131484976317E-9
JN555585+	106832	65.0	7.727016317087053E-8
JN555585+	106835	68.0	1.7235692916748875E-8
JN555585+	106834	129.0	3.706485783372217E-9
JN555585+	106837	19.0	2.5313347960334253E-7
JN555585+	106836	35.0	6.998089676390706E-8
JN555585+	106839	15.0	5.6495459309567965E-8
JN555585+	106838	20.0	1.204115476110892E-7
JN555585+	106841	88.0	4.0448305117340626E-7
JN555585+	106840	33.0	1.204115476110892E-7
JN555585+	106843	28.0	2.1284903734928412E-7
JN555585+	106842	43.0	3.1633150141257684E-8
JN555585+	139694	45.0	3.134739674339986E-7
JN555585+	143790	0.0	3.639256336618843E-7
JN555585+	139695	42.0	3.774771663508733E-8
JN555585+	143791	0.0	3.639256336618843E-7
JN555585+	139693	32.0	3.134739674339986E-7
JN555585+	139698	148.0	3.774771663508733E-8
JN555585+	143794	0.0	1.1353644469290456E-8
JN555585+	139699	158.0	8.161325653492634E-8
JN555585+	143795	0.0	1.142087304944411E-9
JN555585+	139696	57.0	8.348471808606822E-9
JN555585+	143792	0.0	1.6861162480022187E-7
JN555585+	139697	83.0	8.348471808606822E-9
JN555585+	143793	0.0	1.1353644469290456E-8
JN555585+	139702	56.0	4.3920993505470467E-7
JN555585+	143798	0.0	2.4106461927554066E-11
JN555585+	139703	76.0	1.461327263947482E-7
JN555585+	143799	0.0	2.4106461927554066E-11
JN555585+	139700	270.0	1.4351835873454692E-7
JN555585+	143796	0.0	4.832771653097641E-10
JN555585+	41399	0.0	1.204115476110892E-7
JN555585+	139701	233.0	1.461327263947482E-7
JN555585+	143797	0.0	2.4106461927554066E-11
JN555585+	41400	0.0	1.204115476110892E-7
JN555585+	143802	0.0	3.914636460720072E-12
JN555585+	41401	3.0	3.2411136181467335E-8
JN555585+	143803	0.0	1.5564217253465694E-12
JN555585+	41402	1.0	3.2411136181467335E-8
JN555585+	86459	8.0	8.161325653492634E-8
JN555585+	139704	75.0	4.1803857728139073E-7
JN555585+	143800	0.0	9.757377446871225E-12
JN555585+	41403	0.0	3.2411136181467335E-8
JN555585+	86458	26.833332061767578	1.7420588781331683E-7
JN555585+	143801	0.0	9.757377446871225E-12
JN555585+	41404	5.0	6.998089676390706E-8
JN555585+	86461	14.0	4.080495399580606E-8
JN555585+	143806	0.0	2.484118527800596E-8
JN555585+	41405	2.0	6.998089676390706E-8
JN555585+	86460	24.0	4.080495399580606E-8
JN555585+	143807	0.0	5.363437730476785E-9
JN555585+	41406	7.0	6.998089676390706E-8
JN555585+	86463	48.0	4.080495399580606E-8
JN555585+	98751	6.0	3.8479083658000095E-8
JN555585+	143804	0.0	6.131358311973077E-13
JN555585+	41407	3.0	2.5313347960334253E-7
JN555585+	86462	30.0	4.080495399580606E-8
JN555585+	98750	1.0	4.3920993505470467E-7
JN555585+	143805	0.0	5.7102464859818916E-8
JN555585+	41408	0.0	2.5313347960334253E-7
JN555585+	86465	21.0	8.161325653492634E-8
JN555585+	98753	5.0	5.3682707806457785E-9
JN555585+	41409	7.0	5.249082799457521E-7
JN555585+	86464	14.0	1.7420588781331683E-7
JN555585+	98752	4.0	1.1175660525517155E-8
JN555585+	86467	21.0	8.131143761696564E-9
JN555585+	98755	6.0	5.636477122165922E-10
JN555585+	86466	53.0	1.3240999629218193E-9
JN555585+	98754	5.0	5.636477122165922E-10
JN555585+	86469	14.0	8.85589843379814E-8
JN555585+	98757	11.0	1.3028204919747988E-9
JN555585+	143814	0.0	1.955144788450455E-9
JN555585+	86468	46.0	1.818462383372824E-8
JN555585+	98756	3.0	5.636477122165922E-10
JN555585+	143815	0.0	1.955144788450455E-9
JN555585+	86471	27.0	4.080495399580606E-8
JN555585+	98759	11.0	6.575238117798269E-10
JN555585+	143812	0.0	1.955144788450455E-9
JN555585+	86470	30.0	4.080495399580606E-8
JN555585+	98758	4.0	1.3028204919747988E-9
JN555585+	143813	0.0	1.955144788450455E-9
JN555585+	86473	21.0	3.5931145625126515E-9
JN555585+	98761	10.0	6.677511375725711E-9
JN555585+	143818	0.0	8.250032922360614E-10
JN555585+	86472	25.0	3.5931145625126515E-9
JN555585+	98760	7.0	2.9698369158114362E-9
JN555585+	143819	0.0	8.250032922360614E-10
JN555585+	86475	19.0	1.5690131484976317E-9
JN555585+	98763	16.0	1.461327263947482E-7
JN555585+	143816	0.0	8.250032922360614E-10
JN555585+	86474	13.0	3.5931145625126515E-9
JN555585+	98762	4.0	6.677511375725711E-9
JN555585+	143817	0.0	8.250032922360614E-10
JN555585+	86477	22.0	1.5690131484976317E-9
JN555585+	98765	4.0	4.1803857728139073E-7
JN555585+	143822	0.0	3.453502153545731E-10
JN555585+	86476	24.0	1.5690131484976317E-9
JN555585+	98764	19.0	1.461327263947482E-7
JN555585+	86479	22.0	8.348471808606822E-9
JN555585+	143820	0.0	8.250032922360614E-10
JN555585+	86478	46.0	3.5931145625126515E-9
JN555585+	98766	10.0	3.034801247447669E-7
JN555585+	143821	0.0	3.453502153545731E-10
JN555585+	86481	22.0	6.769791142726682E-10
JN555585+	143826	0.0	2.4106461927554066E-11
JN555585+	86480	34.0	1.5690131484976317E-9
JN555585+	143827	0.0	2.4106461927554066E-11
JN555585+	86483	37.0	3.706485783372217E-9
JN555585+	143824	0.0	5.904336327185428E-11
JN555585+	86482	49.0	6.769791142726682E-10
JN555585+	143825	0.0	5.904336327185428E-11
JN555585+	86485	31.0	3.706485783372217E-9
JN555585+	143830	0.0	3.914636460720072E-12
JN555585+	86484	31.0	3.706485783372217E-9
JN555585+	143831	0.0	1.5564217253465694E-12
JN555585+	86487	33.0	1.6250693013153223E-9
JN555585+	143828	0.0	2.4106461927554066E-11
JN555585+	86486	19.0	3.706485783372217E-9
JN555585+	143829	0.0	9.757377446871225E-12
JN555585+	86489	19.0	1.6250693013153223E-9
JN555585+	143834	0.0	6.131358311973077E-13
JN555585+	86488	9.0	1.6250693013153223E-9
JN555585+	143835	0.0	6.131358311973077E-13
JN555585+	86491	54.0	3.706485783372217E-9
JN555585+	143832	0.0	1.5564217253465694E-12
JN555585+	86490	32.0	1.6250693013153223E-9
JN555585+	143833	0.0	1.5564217253465694E-12
JN555585+	86493	40.0	1.7235692916748875E-8
JN555585+	143838	0.0	9.247956274826928E-14
JN555585+	86492	35.0	1.7235692916748875E-8
JN555585+	143839	0.0	3.5393412903653513E-14
JN555585+	86495	39.0	1.4909870253465837E-7
JN555585+	143836	0.0	6.131358311973077E-13
JN555585+	86494	59.0	3.774771663508733E-8
JN555585+	143837	0.0	2.392725194915335E-13
JN555585+	86497	32.0	5.249082799457521E-7
JN555585+	143842	0.0	5.0287224855351575E-15
JN555585+	86496	51.5	1.4909870253465837E-7
JN555585+	143843	1.0	5.0287224855351575E-15
JN555585+	86499	25.0	2.5313347960334253E-7
JN555585+	143840	0.0	3.5393412903653513E-14
JN555585+	86498	33.0	5.249082799457521E-7
JN555585+	143841	0.0	1.340992662809691E-14
JN555585+	143846	0.0	1.8660039411736874E-15
JN555585+	86500	61.5	5.249082799457521E-7
JN555585+	143847	1.0	1.8660039411736874E-15
JN555585+	143844	0.0	5.0287224855351575E-15
JN555585+	143845	0.0	5.0287224855351575E-15
JN555585+	143850	3.0	3.486580923303836E-13
JN555585+	139755	45.0	3.034801247447669E-7
JN555585+	143851	1.0	4.627816282852785E-12
JN555585+	143848	3.0	5.0287224855351575E-15
JN555585+	143849	0.0	1.3470018280437928E-13
JN555585+	143854	1.0	1.7106601278282385E-11
JN555585+	143855	0.0	3.6006636516989004E-12
JN555585+	143852	2.0	1.1502529441395461E-11
JN555585+	143853	0.0	4.178607601321068E-11
JN555585+	143858	2.0	2.6653651695684183E-11
JN555585+	143859	0.0	1.2688661009451292E-10
JN555585+	143856	0.0	2.765488051406034E-12
JN555585+	143857	5.0	3.6006636516989004E-12
JN555585+	143862	4.0	1.5175220352008283E-9
JN555585+	143863	1.0	2.9698369158114362E-9
JN555585+	143860	0.0	1.2688661009451292E-10
JN555585+	143861	5.0	1.2688661009451292E-10
JN555585+	94713	2.0	3.5333320323341187E-7
JN555585+	143866	0.0	2.404538481541625E-10
JN555585+	143867	1.0	1.0112966688499059E-10
JN555585+	94715	2.0	1.9476867461967072E-7
JN555585+	143864	0.0	1.3028204919747988E-9
JN555585+	94714	3.0	3.5333320323341187E-7
JN555585+	143865	0.0	5.636477122165922E-10
JN555585+	94717	1.0	1.4556319603041119E-8
JN555585+	143870	0.0	6.893839274287593E-12
JN555585+	94716	8.0	5.6495459309567965E-8
JN555585+	143871	0.0	2.7331583329666236E-12
JN555585+	94719	11.0	6.677511375725711E-9
JN555585+	143868	0.0	4.192399615038779E-11
JN555585+	94718	5.0	1.4556319603041119E-8
JN555585+	143869	0.0	1.712736824932829E-11
JN555585+	94721	23.0	7.035389395010262E-10
JN555585+	143874	0.0	3.2898095157533966E-11
JN555585+	94720	6.0	1.5175220352008283E-9
JN555585+	143875	2.0	7.980773322145217E-11
JN555585+	94723	4.0	3.4561620981663673E-9
JN555585+	94722	17.0	3.4561620981663673E-9
JN555585+	143873	2.0	6.893839274287593E-12
JN555585+	94725	19.0	3.4561620981663673E-9
JN555585+	123397	0.0	2.5313347960334253E-7
JN555585+	143878	2.0	2.927483372801019E-9
JN555585+	94724	8.0	3.4561620981663673E-9
JN555585+	123396	0.0	5.249082799457521E-7
JN555585+	143879	2.0	1.0096909797718737E-8
JN555585+	94727	29.0	3.4561620981663673E-9
JN555585+	123399	1.0	5.6495459309567965E-8
JN555585+	143876	1.0	3.352046515693696E-10
JN555585+	94726	8.0	1.5175220352008283E-9
JN555585+	123398	1.0	1.204115476110892E-7
JN555585+	143877	2.0	3.352046515693696E-10
JN555585+	94729	3.0	5.6495459309567965E-8
JN555585+	123401	0.0	3.9330765496016294E-10
JN555585+	94728	37.0	1.4811053895537265E-8
JN555585+	123400	1.0	5.6495459309567965E-8
JN555585+	94731	8.0	5.6495459309567965E-8
JN555585+	123403	0.0	1.6530107145746246E-10
JN555585+	143880	9.0	6.928976853553197E-8
JN555585+	94730	16.0	5.6495459309567965E-8
JN555585+	123402	0.0	3.9330765496016294E-10
JN555585+	143881	8.0	4.1803857728139073E-7
JN555585+	94733	66.0	4.3920993505470467E-7
JN555585+	123405	2.0	1.3240999629218193E-9
JN555585+	94732	20.0	1.204115476110892E-7
JN555585+	123404	4.0	3.9330765496016294E-10
JN555585+	123407	1.0	1.3240999629218193E-9
JN555585+	123406	1.0	1.3240999629218193E-9
JN555585+	123409	1.0	1.3240999629218193E-9
JN555585+	123408	0.0	1.3240999629218193E-9
JN555585+	123411	1.0	1.818462383372824E-8
JN555585+	123410	4.0	3.053384462491789E-9
JN555585+	123413	0.0	1.898554123364882E-7
JN555585+	123412	4.0	4.0193699282803E-8
JN555585+	123415	6.0	1.898554123364882E-7
JN555585+	123414	0.0	8.85589843379814E-8
JN555585+	16956	130.0	3.5333320323341187E-7
JN555585+	37665	2.0	6.998089676390706E-8
JN555585+	37666	0.0	6.998089676390706E-8
JN555585+	37667	1.0	6.998089676390706E-8
JN555585+	37669	0.0	5.249082799457521E-7
JN555585+	37670	0.0	5.249082799457521E-7
JN555585+	70439	20.0	4.0466877563747704E-7
JN555585+	37671	2.0	5.249082799457521E-7
JN555585+	37672	0.0	5.249082799457521E-7
JN555585+	70441	37.0	4.0466877563747704E-7
JN555585+	37673	3.0	2.5313347960334253E-7
JN555585+	70440	31.0	4.0466877563747704E-7
JN555585+	37674	1.0	2.5313347960334253E-7
JN555585+	70443	20.0	4.0466877563747704E-7
JN555585+	37675	2.0	2.5313347960334253E-7
JN555585+	70442	17.0	4.0466877563747704E-7
JN555585+	37676	2.0	1.204115476110892E-7
JN555585+	70445	20.0	4.0466877563747704E-7
JN555585+	37677	4.0	1.204115476110892E-7
JN555585+	70444	31.0	4.0466877563747704E-7
JN555585+	70447	7.0	4.0466877563747704E-7
JN555585+	70446	21.0	4.0466877563747704E-7
JN555585+	37680	1.0	3.5333320323341187E-7
JN555585+	70449	16.0	4.0466877563747704E-7
JN555585+	37681	2.0	3.5333320323341187E-7
JN555585+	70448	33.0	4.0466877563747704E-7
JN555585+	70451	20.0	3.502518091711236E-8
JN555585+	41779	4.0	2.9526107357396116E-7
JN555585+	70450	26.0	1.896034114365538E-7
JN555585+	41780	6.0	2.9526107357396116E-7
JN555585+	70453	12.0	3.502518091711236E-8
JN555585+	41781	4.0	1.3031075314163676E-7
JN555585+	70452	22.0	3.502518091711236E-8
JN555585+	41782	3.0	5.7102464859818916E-8
JN555585+	70455	21.0	3.502518091711236E-8
JN555585+	37687	2.0	3.5333320323341187E-7
JN555585+	41783	2.0	2.484118527800596E-8
JN555585+	70454	8.0	3.502518091711236E-8
JN555585+	37688	4.0	4.0448305117340626E-7
JN555585+	41784	3.0	5.7102464859818916E-8
JN555585+	70457	16.0	3.502518091711236E-8
JN555585+	37689	2.0	3.5333320323341187E-7
JN555585+	41785	5.0	2.484118527800596E-8
JN555585+	70456	42.0	3.502518091711236E-8
JN555585+	37690	0.0	2.990594384059263E-7
JN555585+	41786	7.0	2.484118527800596E-8
JN555585+	70459	36.0	3.502518091711236E-8
JN555585+	37691	2.0	9.24689787398401E-8
JN555585+	41787	4.0	2.484118527800596E-8
JN555585+	70458	37.5	3.502518091711236E-8
JN555585+	37692	3.0	9.24689787398401E-8
JN555585+	41788	2.0	2.484118527800596E-8
JN555585+	70461	13.0	7.727016317087053E-8
JN555585+	37693	5.0	1.9476867461967072E-7
JN555585+	41789	4.0	5.363437730476785E-9
JN555585+	70460	31.0	3.502518091711236E-8
JN555585+	37694	6.0	3.5333320323341187E-7
JN555585+	41790	3.0	2.484118527800596E-8
JN555585+	70463	58.0	3.502518091711236E-8
JN555585+	41791	1.0	2.484118527800596E-8
JN555585+	70462	59.0	3.502518091711236E-8
JN555585+	37696	3.0	3.5333320323341187E-7
JN555585+	41792	2.0	5.363437730476785E-9
JN555585+	37697	2.0	3.5333320323341187E-7
JN555585+	41793	2.0	5.363437730476785E-9
JN555585+	70464	135.0	4.0466877563747704E-7
JN555585+	41796	1.0	2.484118527800596E-8
JN555585+	70469	16.0	1.896034114365538E-7
JN555585+	41797	16.0	5.363437730476785E-9
JN555585+	41798	4.0	5.363437730476785E-9
JN555585+	70471	28.0	3.502518091711236E-8
JN555585+	70470	43.0	3.502518091711236E-8
JN555585+	70473	56.0	3.502518091711236E-8
JN555585+	70472	26.0	4.97462653042838E-9
JN555585+	41802	2.0	1.955144788450455E-9
JN555585+	70475	25.0	4.97462653042838E-9
JN555585+	41803	2.0	5.363437730476785E-9
JN555585+	70474	19.0	4.97462653042838E-9
JN555585+	41804	2.0	5.363437730476785E-9
JN555585+	70477	10.0	4.832771653097641E-10
JN555585+	70476	27.0	1.142087304944411E-9
JN555585+	41806	3.0	1.955144788450455E-9
JN555585+	70479	44.0	1.142087304944411E-9
JN555585+	41807	4.0	1.955144788450455E-9
JN555585+	70478	21.0	1.142087304944411E-9
JN555585+	41808	2.0	8.250032922360614E-10
JN555585+	70481	46.0	1.1353644469290456E-8
JN555585+	41809	0.0	8.250032922360614E-10
JN555585+	70480	93.0	1.142087304944411E-9
JN555585+	41810	3.0	3.453502153545731E-10
JN555585+	70483	35.0	4.97462653042838E-9
JN555585+	41811	1.0	3.453502153545731E-10
JN555585+	70482	23.0	4.97462653042838E-9
JN555585+	70485	677.0	1.1207404970692351E-9
JN555585+	70484	17.0	1.1207404970692351E-9
JN555585+	70487	101.0	1.896034114365538E-7
JN555585+	41815	3.0	8.250032922360614E-10
JN555585+	70486	85.0	3.502518091711236E-8
JN555585+	41816	5.0	8.250032922360614E-10
JN555585+	41817	3.0	8.250032922360614E-10
JN555585+	41818	2.0	3.453502153545731E-10
JN555585+	41819	2.0	3.453502153545731E-10
JN555585+	41825	3.0	3.453502153545731E-10
JN555585+	41826	7.0	3.453502153545731E-10
JN555585+	41861	94.0	3.453502153545731E-10
JN555585+	41862	493.0	1.840946803075644E-12
JN555585+	41863	47.0	1.7106601278282385E-11
JN555585+	41864	18.0	2.8858082336243267E-10
JN555585+	41865	35.0	2.811007483326217E-10
